  SG6043
  0.0
  0.0
2.722713633111154	-0.933883	0.296992	-0.339326
2.7401669256310974	-0.904332	0.274347	-0.328573
2.7576202181510405	-0.874314	0.252477	-0.317695
2.775073510670984	-0.84401	0.231406	-0.30675
2.792526803190927	-0.81364	0.211159	-0.29581
2.8099800957108707	-0.78348	0.191758	-0.284968
2.827433388230814	-0.753888	0.173226	-0.274347
2.8448866807507573	-0.72534	0.155583	-0.264114
2.8623399732707004	-0.69849	0.138849	-0.254503
2.8797932657906435	-0.674262	0.123043	-0.245846
2.897246558310587	-0.653989	0.108181	-0.238627
2.91469985083053	-0.639635	0.09428	-0.233567
2.9321531433504737	-0.6341	0.081355	-0.231737
2.949606435870417	-0.64159	0.069418	-0.234699
2.9670597283903604	-0.667715	0.058483	-0.244558
2.9845130209103035	-0.71818	0.048561	-0.263494
3.001966313430247	-0.793079	0.039661	-0.29168
3.01941960595019	-0.87387	0.031791	-0.322424
3.036872898470133	-0.914522	0.02496	-0.33872
3.0543261909900767	-0.870679	0.019172	-0.323828
3.07177948351002	-0.747566	0.014433	-0.279213
3.0892327760299634	-0.585778	0.010745	-0.219681
3.1066860685499065	-0.415107	0.00811	-0.15628
3.12413936106985	-0.243967	0.00653	-0.092182
3.141592653589793	-0.072827	0.006004	-0.027602
3.141592653589793	-0.072827	0.006	-0.027391
